Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
ORD-24726,24/03/2022,Oficina,Carpetas,PROD-373,Online,Centro,$16.98,31.39,0.1,3,50.94,CLI-5097
ORD-92309,06-21-2022,Oficina,Papel A4,PROD-325,Distribuidor,Sur,53.38,29.4,0.1,2,106.77,CLI-3280
ORD-66568,2023-07-16,Tecnología,Webcam HD,PROD-620,Online,Norte,$231.93,395.3,0.15,5,1159.63,CLI-3360
ORD-72990,01-27-2024,Muebles,Silla Ergonómica,PROD-510,Tienda Física,Oeste,138.44,460.12,0.2,4,553.78,CLI-2860
ORD-66774,17/07/2023,Tecnología,Webcam HD,PROD-254,Online,Norte,295.59,617.95,0.05,1,295.59,
ORD-55162,2022-04-28,Muebles,Estantería,PROD-219,Online,Oeste,$129.82,230.72,0.0,1,129.82,CLI-2443
ORD-43640,16/10/2023,Muebles,Estantería,PROD-985,Online,Sur,168.43,528.46,0.2,3,505.28,CLI-8778
ORD-95597,21/01/2024,Oficina,Carpetas,PROD-446,Online,Norte,10.09,33.73,0.2,4,40.34,CLI-6277
ORD-61559,01-18-2024,Oficina,Carpetas,PROD-618,Distribuidor,Centro,$12.89,65.78,0.15,5,64.46,CLI-8078
ORD-95015,04/04/2022,Tecnología,Monitor LG,PROD-633,Distribuidor,Este,$147.97,158.12,0.05,2,295.94,CLI-9387
ORD-40330,18/02/2022,Tecnología,Webcam HD,PROD-437,Mayorista,Este,520.94,767.51,0.0,3,1562.82,CLI-4651
ORD-24275,2022-09-24,Tecnología,Mouse Logitech,PROD-736,Online,Norte,$168.32,231.27,0.0,1,168.32,CLI-2411
ORD-48021,2023-12-02,Muebles,Silla Ergonómica,PROD-213,Online,Norte,111.05,366.87,0.0,4,444.2,CLI-8159
ORD-19150,2024-03-23,Oficina,Calculadora,PROD-370,Distribuidor,Sur,$20.90,35.44,0.1,5,104.48,CLI-9679
ORD-86128,03-26-2024,Muebles,Silla Ergonómica,PROD-639,Tienda Física,Norte,$189.15,442.9,0.0,5,945.77,CLI-5336
ORD-78233,2024-02-29,Oficina,Papel A4,PROD-222,Online,Sur,24.69,83.97,0.0,4,98.76,CLI-8801
ORD-81258,09-13-2022,Tecnología,Monitor LG,PROD-201,Tienda Física,Norte,$246.12,717.7,0.1,4,984.46,CLI-8702
ORD-60227,2022-09-21,Tecnología,Webcam HD,PROD-525,Mayorista,Sur,$222.04,331.93,0.0,4,888.18,CLI-3967
ORD-41880,09-27-2024,Tecnología,Monitor LG,PROD-491,Mayorista,Oeste,442.82,556.63,0.0,2,885.64,CLI-7008
ORD-78226,2023-09-05,Oficina,Bolígrafos,PROD-839,Online,Centro,29.6,84.8,0.05,1,29.6,CLI-6217
ORD-19351,28/02/2022,Tecnología,Laptop Dell,PROD-764,Online,Este,391.48,745.52,0.15,5,1957.42,CLI-3177
ORD-87839,08/06/2023,Muebles,Mesa Reuniones,PROD-941,Mayorista,Este,315.47,524.13,0.1,5,1577.33,CLI-6643
ORD-14843,2022-12-25,Muebles,Escritorio Ejecutivo,PROD-424,Distribuidor,Norte,$110.62,317.52,0.1,3,331.87,CLI-9290
ORD-49078,05-10-2024,Tecnología,Monitor LG,PROD-208,Distribuidor,Norte,293.2,376.59,0.0,4,1172.78,CLI-8662
ORD-44994,10-25-2023,Muebles,Mesa Reuniones,PROD-291,Distribuidor,Centro,136.74,407.56,,5,683.71,CLI-8662
ORD-59965,06/06/2023,Oficina,Papel A4,PROD-431,Distribuidor,Oeste,23.88,24.85,0.15,3,71.63,CLI-9688
ORD-12087,2024-06-13,Oficina,Carpetas,PROD-765,Tienda Física,Norte,$14.15,26.5,0.1,3,42.45,
ORD-39066,2023-06-22,Muebles,Archivador Metálico,PROD-841,Mayorista,Centro,284.28,662.14,0.15,2,568.56,CLI-4893
ORD-42504,2022-04-17,Oficina,Papel A4,PROD-943,Distribuidor,Norte,14.3,28.7,0.0,1,14.3,CLI-7017
ORD-30623,05-18-2024,Tecnología,Webcam HD,PROD-965,Tienda Física,Este,667.47,713.76,0.05,1,667.47,CLI-7914
ORD-31799,2022-01-28,Tecnología,Monitor LG,PROD-379,Online,Oeste,$137.75,339.75,0.1,5,688.74,CLI-9304
ORD-67324,10/05/2023,Tecnología,Mouse Logitech,PROD-390,Distribuidor,Oeste,611.79,726.48,0.05,3,1835.38,CLI-1920
ORD-49121,17/10/2024,Tecnología,Mouse Logitech,PROD-643,Tienda Física,Oeste,$185.59,545.66,0.0,3,556.76,CLI-1224
ORD-29732,2024-01-31,Tecnología,Teclado Mecánico,PROD-797,Tienda Física,Oeste,882.92,746.68,0.1,1,882.92,CLI-2578
ORD-72801,10-14-2022,Oficina,Grapadora,PROD-447,Distribuidor,Oeste,24.68,80.92,0.1,2,49.36,CLI-2799
ORD-69990,09-02-2024,Muebles,Mesa Reuniones,PROD-271,Online,Norte,179.82,296.85,0.1,1,179.82,CLI-2411
ORD-46878,2024-01-15,Muebles,Mesa Reuniones,PROD-494,Distribuidor,Este,152.29,602.44,0.1,3,456.87,CLI-3410
ORD-94741,2023-02-21,Tecnología,Webcam HD,PROD-140,Tienda Física,Sur,144.49,327.72,0.1,4,577.97,CLI-6852
ORD-40183,2022-08-25,Muebles,Escritorio Ejecutivo,PROD-711,Mayorista,Norte,231.46,225.09,0.0,3,694.38,CLI-5017
ORD-12851,02/08/2022,Tecnología,Webcam HD,PROD-830,Mayorista,Norte,211.77,488.07,0.05,1,211.77,CLI-9502
ORD-65348,2023-02-27,Tecnología,Monitor LG,PROD-474,Distribuidor,Este,136.34,473.68,0.1,2,272.67,CLI-2611
ORD-94143,12/06/2024,Oficina,Calculadora,PROD-267,Tienda Física,Centro,39.71,66.47,0.1,4,158.83,CLI-7636
ORD-56100,06/12/2023,Muebles,Silla Ergonómica,PROD-392,Online,Centro,47.06,236.8,0.05,4,188.26,CLI-4172
ORD-25949,2024-02-29,Tecnología,Mouse Logitech,PROD-274,Distribuidor,Oeste,213.14,857.5,0.1,2,426.28,CLI-3533
ORD-21141,2024-12-28,Muebles,Mesa Reuniones,PROD-833,Online,Norte,197.23,299.58,0.05,5,986.13,CLI-3617
ORD-27561,2024-05-02,Oficina,Bolígrafos,PROD-795,Distribuidor,Norte,46.21,36.12,0.1,1,46.21,CLI-4123
ORD-97955,2022-02-07,Oficina,Carpetas,PROD-563,Distribuidor,Oeste,12.84,43.79,0.15,5,64.19,CLI-2954
ORD-86595,2024-09-28,Muebles,Archivador Metálico,PROD-374,Distribuidor,Este,$271.42,466.95,0.05,3,814.27,CLI-4651
ORD-20926,16/07/2022,Oficina,Papel A4,PROD-661,Tienda Física,Centro,11.74,17.62,0.15,1,11.74,CLI-9088
ORD-46212,21/07/2023,Oficina,Papel A4,PROD-177,Online,Norte,49.56,46.77,0.15,2,99.12,CLI-2419
ORD-45789,2022-09-12,Muebles,Archivador Metálico,PROD-983,Distribuidor,Centro,$219.94,592.56,0.1,2,439.87,CLI-1045
ORD-99348,2024-01-17,Muebles,Estantería,PROD-174,Online,Oeste,$47.15,227.03,0.2,5,235.73,CLI-7572
ORD-13807,2022-05-24,Muebles,Escritorio Ejecutivo,PROD-827,Mayorista,Norte,198.17,379.77,0.05,3,594.5,CLI-2148
ORD-48390,01-02-2022,Tecnología,Laptop Dell,PROD-921,Mayorista,Oeste,369.84,880.54,0.05,5,1849.18,CLI-8009
ORD-15386,2024-11-04,Oficina,Calculadora,PROD-502,Online,Oeste,34.43,50.36,0.15,5,172.13,CLI-2443
ORD-91532,11-09-2022,Muebles,Estantería,PROD-394,Online,Este,116.24,673.74,0.15,3,348.72,CLI-3865
ORD-81027,07/02/2023,Tecnología,Teclado Mecánico,PROD-693,Tienda Física,Oeste,91.86,247.85,0.05,2,183.72,CLI-9801
ORD-51784,24/05/2024,Muebles,Estantería,PROD-579,Tienda Física,Norte,803.85,647.89,0.1,1,803.85,CLI-2799
ORD-44578,2023-11-24,Muebles,Estantería,PROD-344,Mayorista,Oeste,448.21,535.69,,1,448.21,CLI-4138
ORD-31037,21/03/2023,Muebles,Silla Ergonómica,PROD-974,Tienda Física,Centro,285.71,596.34,0.0,3,857.13,CLI-4934
ORD-71210,04/06/2024,Tecnología,Monitor LG,PROD-836,Mayorista,Centro,224.18,196.39,0.2,1,224.18,CLI-5218
ORD-40320,2024-05-31,Tecnología,Webcam HD,PROD-766,Online,Sur,412.38,325.85,0.15,1,412.38,CLI-2535
ORD-50545,2023-01-27,Tecnología,Mouse Logitech,PROD-754,Distribuidor,Oeste,$140.75,479.07,0.1,4,562.99,CLI-1199
ORD-79270,27/01/2023,Tecnología,Teclado Mecánico,PROD-967,Distribuidor,Centro,211.56,778.62,0.2,2,423.12,CLI-3000
ORD-34327,2022-07-07,Tecnología,Teclado Mecánico,PROD-922,Mayorista,Oeste,338.96,716.83,0.2,4,1355.83,CLI-1136
ORD-19219,2023-06-19,Oficina,Carpetas,PROD-893,Distribuidor,Este,36.36,59.66,0.1,2,72.73,CLI-9183
ORD-45600,2022-10-25,Tecnología,Teclado Mecánico,PROD-573,Online,Centro,269.06,559.99,0.2,5,1345.31,CLI-4651
ORD-12511,23/02/2023,Muebles,Archivador Metálico,PROD-896,Mayorista,Sur,99.16,290.39,0.05,2,198.32,CLI-3315
ORD-69419,2022-12-31,Muebles,Escritorio Ejecutivo,PROD-924,Distribuidor,Este,$296.24,745.54,0.0,2,592.47,CLI-2148
ORD-89612,2022-07-27,Oficina,Carpetas,PROD-521,Distribuidor,Oeste,68.04,102.48,,5,340.22,CLI-1224
ORD-31571,2024-08-10,Muebles,Silla Ergonómica,PROD-407,Mayorista,Sur,334.29,209.91,0.15,4,1337.15,CLI-5113
ORD-92907,2022-10-16,Oficina,Carpetas,PROD-346,Distribuidor,Este,4.21,10.36,0.1,4,16.83,CLI-3410
ORD-99875,2024-09-30,Oficina,Papel A4,PROD-963,Mayorista,Sur,41.56,96.33,0.0,5,207.79,CLI-8078
ORD-92105,2023-12-13,Oficina,Papel A4,PROD-711,Online,Oeste,3.92,9.11,,2,7.85,CLI-2608
ORD-40813,14/07/2022,Tecnología,Laptop Dell,PROD-196,Mayorista,Oeste,391.48,682.0,0.2,4,1565.9,CLI-6560
ORD-37495,2023-07-05,Oficina,Calculadora,PROD-265,Online,Centro,$46.66,52.37,0.2,1,46.66,CLI-2403
ORD-91486,01/12/2023,Oficina,Grapadora,PROD-942,Online,Oeste,$26.21,55.27,0.1,3,78.62,CLI-9857
ORD-72017,27/03/2022,Muebles,Archivador Metálico,PROD-783,Online,Oeste,219.29,584.1,0.05,4,877.15,CLI-5113
ORD-20802,2024-08-26,Tecnología,Monitor LG,PROD-472,Distribuidor,Centro,$83.88,166.02,0.1,5,419.38,CLI-9138
ORD-20091,06/12/2024,Oficina,Papel A4,PROD-855,Online,Sur,29.23,58.68,,2,58.46,CLI-9801
ORD-97886,2022-06-02,Tecnología,Mouse Logitech,PROD-196,Online,Este,330.24,497.2,0.2,1,330.24,CLI-7852
ORD-23364,2024-08-14,Tecnología,Webcam HD,PROD-446,Distribuidor,Oeste,265.33,660.28,0.15,3,795.98,CLI-5396
ORD-55172,20/01/2023,Tecnología,Teclado Mecánico,PROD-684,Online,Centro,218.96,594.65,0.0,2,437.92,CLI-2526
ORD-42345,2022-01-28,Oficina,Calculadora,PROD-758,Distribuidor,Oeste,$31.23,81.82,0.05,1,31.23,CLI-7506
ORD-30727,2024-06-10,Tecnología,Teclado Mecánico,PROD-613,Online,Este,256.46,332.68,0.15,3,769.39,CLI-2296
ORD-44589,2023-08-25,Tecnología,Laptop Dell,PROD-387,Online,Norte,165.04,186.74,0.1,1,165.04,CLI-1640
ORD-39184,2023-04-07,Muebles,Archivador Metálico,PROD-115,Tienda Física,Sur,341.25,614.58,0.2,1,341.25,CLI-8240
ORD-69142,10/12/2024,Oficina,Calculadora,PROD-615,Online,Sur,23.08,46.0,0.2,1,23.08,CLI-3580
ORD-77164,27/08/2023,Muebles,Mesa Reuniones,PROD-744,Distribuidor,Norte,314.61,336.91,0.2,2,629.22,CLI-1847
ORD-73124,2023-06-04,Tecnología,Monitor LG,PROD-394,Mayorista,Sur,414.2,918.75,0.15,2,828.4,CLI-2942
ORD-99085,2024-01-01,Oficina,Grapadora,PROD-364,Online,Norte,29.19,73.7,0.1,3,87.56,CLI-9064
ORD-13898,2023-02-12,Oficina,Grapadora,PROD-566,Mayorista,Este,$13.91,33.57,0.0,2,27.82,CLI-8159
ORD-95584,29/05/2024,Tecnología,Mouse Logitech,PROD-195,Tienda Física,Oeste,271.64,759.88,0.05,4,1086.56,CLI-3705
ORD-17785,2022-10-21,Oficina,Calculadora,PROD-553,Online,Este,27.53,64.95,0.15,5,137.64,CLI-2353
ORD-39560,06-08-2022,Muebles,Escritorio Ejecutivo,PROD-101,Tienda Física,Centro,$184.82,349.02,0.1,5,924.08,CLI-8937
ORD-12464,04/10/2023,Oficina,Carpetas,PROD-814,Tienda Física,Centro,$28.40,63.09,0.2,4,113.62,CLI-9197
ORD-49760,17/03/2023,Oficina,Calculadora,PROD-461,Online,Norte,10.22,25.83,0.15,5,51.1,CLI-2544
ORD-81773,03-12-2024,Oficina,Grapadora,PROD-632,Online,Oeste,$8.27,20.48,0.15,2,16.54,CLI-1719
ORD-36053,12/08/2024,Muebles,Escritorio Ejecutivo,PROD-786,Tienda Física,Centro,594.1,602.27,0.15,1,594.1,CLI-2526
ORD-71410,07-03-2023,Oficina,Bolígrafos,PROD-781,Mayorista,Este,40.86,67.96,,5,204.3,
ORD-20156,2024-01-28,Oficina,Papel A4,PROD-313,Mayorista,Norte,$21.18,64.78,0.2,4,84.71,
ORD-69665,01-02-2024,Tecnología,Laptop Dell,PROD-347,Tienda Física,Centro,$237.69,248.69,0.0,5,1188.46,CLI-7843
ORD-17144,28/10/2023,Oficina,Calculadora,PROD-619,Mayorista,Centro,65.21,70.42,0.15,2,130.42,CLI-8833
ORD-43583,2022-11-04,Tecnología,Webcam HD,PROD-116,Mayorista,Sur,$238.04,231.95,0.0,3,714.12,CLI-6218
ORD-36450,12/07/2023,Tecnología,Laptop Dell,PROD-527,Mayorista,Centro,367.24,740.25,0.05,1,367.24,CLI-6308
ORD-77465,2023-01-12,Muebles,Escritorio Ejecutivo,PROD-652,Online,Oeste,174.69,356.97,,3,524.08,
ORD-64908,2023-05-04,Oficina,Calculadora,PROD-574,Online,Sur,13.63,9.97,,1,13.63,CLI-4714
ORD-43034,2023-01-04,Oficina,Bolígrafos,PROD-574,Tienda Física,Este,$34.51,50.94,0.05,1,34.51,CLI-7437
ORD-55582,03/10/2022,Muebles,Archivador Metálico,PROD-912,Mayorista,Norte,$246.86,649.96,,1,246.86,CLI-4060
ORD-21617,20/04/2024,Muebles,Estantería,PROD-782,Mayorista,Oeste,$265.00,334.92,0.1,2,530.01,CLI-8737
ORD-40087,12/11/2022,Oficina,Carpetas,PROD-727,Online,Este,7.34,14.1,0.1,5,36.7,CLI-9312
ORD-65975,18/10/2023,Tecnología,Laptop Dell,PROD-668,Online,Centro,$162.74,381.24,0.05,1,162.74,CLI-6643
ORD-30647,2023-11-03,Tecnología,Mouse Logitech,PROD-907,Tienda Física,Oeste,125.84,455.39,0.0,2,251.68,CLI-8778
ORD-82095,2024-05-05,Muebles,Mesa Reuniones,PROD-158,Online,Oeste,$408.54,456.01,0.1,3,1225.62,CLI-5954
ORD-16302,2023-10-04,Oficina,Grapadora,PROD-184,Distribuidor,Centro,22.1,44.37,0.0,2,-44.21,CLI-6662
ORD-67498,2022-03-09,Tecnología,Laptop Dell,PROD-713,Tienda Física,Centro,536.28,846.63,0.05,3,1608.85,CLI-4893
ORD-71370,2024-01-08,Tecnología,Teclado Mecánico,PROD-489,Mayorista,Centro,447.85,558.98,0.1,5,2239.23,CLI-6277
ORD-36141,2023-07-10,Oficina,Papel A4,PROD-172,Distribuidor,Oeste,40.18,25.32,0.2,1,40.18,CLI-6852
ORD-59059,07-24-2024,Muebles,Silla Ergonómica,PROD-928,Distribuidor,Sur,394.4,668.9,0.05,5,1971.99,CLI-8532
ORD-45375,10/07/2024,Tecnología,Laptop Dell,PROD-272,Online,Sur,1040.02,527.63,0.2,1,1040.02,CLI-4651
ORD-68260,2022-04-09,Muebles,Silla Ergonómica,PROD-177,Tienda Física,Este,146.89,199.37,0.15,3,440.68,CLI-4882
ORD-74881,2022-05-27,Oficina,Papel A4,PROD-498,Mayorista,Norte,$268.73,83.22,0.15,4,1074.92,CLI-9544
ORD-52163,11/03/2024,Muebles,Escritorio Ejecutivo,PROD-713,Distribuidor,Norte,194.2,454.18,0.0,2,388.41,CLI-5935
ORD-45852,10-29-2022,Muebles,Mesa Reuniones,PROD-366,Distribuidor,Este,167.34,192.21,0.1,4,669.37,CLI-5764
ORD-67160,25/09/2024,Oficina,Bolígrafos,PROD-290,Mayorista,Norte,59.09,74.29,0.0,3,177.28,CLI-4689
ORD-29081,2022-07-15,Tecnología,Monitor LG,PROD-802,Mayorista,Oeste,413.94,667.37,0.0,5,2069.7,CLI-1151
ORD-39428,2022-01-21,Oficina,Calculadora,PROD-277,Mayorista,Norte,13.88,38.56,0.0,5,69.4,CLI-2607
ORD-43264,2024-02-16,Oficina,Calculadora,PROD-303,Mayorista,Norte,$32.36,43.1,0.1,3,97.08,CLI-3967
ORD-20457,28/12/2023,Muebles,Escritorio Ejecutivo,PROD-121,Online,Este,$242.64,764.53,0.05,1,242.64,CLI-7636
ORD-19814,2023-01-23,Tecnología,Monitor LG,PROD-350,Mayorista,Este,283.61,509.44,0.1,4,1134.45,CLI-5701
ORD-57887,04-26-2023,Oficina,Calculadora,PROD-230,Distribuidor,Norte,88.68,60.01,0.15,5,443.41,CLI-3315
ORD-19589,01-30-2024,Muebles,Escritorio Ejecutivo,PROD-442,Mayorista,Centro,261.74,676.01,,1,261.74,CLI-7940
ORD-70259,2024-07-03,Muebles,Escritorio Ejecutivo,PROD-862,Mayorista,Norte,562.23,606.16,0.0,4,2248.92,CLI-8801
ORD-39138,2024-05-23,Tecnología,Webcam HD,PROD-239,Online,Norte,851.33,689.77,0.05,1,851.33,CLI-2274
ORD-45713,08/06/2023,Muebles,Archivador Metálico,PROD-542,Distribuidor,Oeste,$237.62,467.2,0.15,4,950.49,CLI-5097
ORD-36981,09/04/2022,Muebles,Escritorio Ejecutivo,PROD-689,Distribuidor,Norte,335.48,450.66,0.05,3,1006.45,CLI-3959
ORD-91970,2023-04-23,Muebles,Escritorio Ejecutivo,PROD-884,Mayorista,Norte,420.66,286.47,0.15,5,2103.28,CLI-1719
ORD-57691,08-07-2023,Muebles,Mesa Reuniones,PROD-804,Tienda Física,Norte,354.13,769.94,0.0,5,1770.64,CLI-8702
ORD-43570,2022-07-24,Muebles,Archivador Metálico,PROD-532,Mayorista,Este,388.24,521.65,0.1,2,776.48,CLI-5058
ORD-42499,20/05/2022,Tecnología,Webcam HD,PROD-792,Online,Norte,163.24,381.73,0.2,1,163.24,CLI-8335
ORD-66731,2022-04-08,Tecnología,Monitor LG,PROD-306,Mayorista,Norte,68.33,129.04,0.2,5,341.67,CLI-6019
ORD-11382,2023-08-15,Muebles,Archivador Metálico,PROD-791,Distribuidor,Norte,$242.26,703.82,0.0,3,726.78,CLI-1142
ORD-21571,05-20-2022,Muebles,Estantería,PROD-606,Online,Oeste,188.08,401.25,0.2,5,940.38,CLI-1455
ORD-26664,2022-06-18,Tecnología,Webcam HD,PROD-407,Online,Oeste,$729.23,662.31,0.2,2,1458.46,CLI-4206
ORD-37651,11/03/2022,Oficina,Calculadora,PROD-926,Distribuidor,Este,16.91,40.06,0.1,3,50.72,CLI-6387
ORD-14234,2023-10-24,Oficina,Calculadora,PROD-352,Mayorista,Sur,$16.12,43.87,0.15,1,16.12,CLI-8215
ORD-96383,2023-12-19,Muebles,Silla Ergonómica,PROD-366,Mayorista,Este,275.83,397.24,0.0,3,827.49,CLI-3927
ORD-80265,2024-08-11,Muebles,Silla Ergonómica,PROD-928,Distribuidor,Centro,215.38,313.14,,5,1076.9,CLI-2900
ORD-82936,2023-08-12,Muebles,Mesa Reuniones,PROD-273,Online,Norte,324.42,501.27,0.1,3,973.27,CLI-8542
ORD-18612,2023-07-15,Muebles,Archivador Metálico,PROD-142,Mayorista,Sur,522.18,613.82,0.1,4,2088.73,CLI-9552
ORD-24202,02-25-2024,Muebles,Estantería,PROD-940,Distribuidor,Este,224.33,233.53,0.15,2,448.66,CLI-5511
ORD-16677,2023-01-16,Tecnología,Webcam HD,PROD-429,Mayorista,Sur,$323.46,845.36,0.1,4,1293.84,CLI-9323
ORD-25013,11-04-2023,Muebles,Archivador Metálico,PROD-299,Online,Norte,149.02,374.86,0.0,5,745.11,CLI-2795
ORD-77258,2023-11-21,Muebles,Estantería,PROD-986,Tienda Física,Norte,66.62,290.49,0.0,1,66.62,CLI-8306
ORD-52922,2022-08-08,Muebles,Mesa Reuniones,PROD-530,Distribuidor,Norte,$216.73,563.1,0.15,4,866.93,CLI-4509
ORD-62583,2022-01-02,Tecnología,Mouse Logitech,PROD-697,Online,Oeste,192.58,451.15,0.2,5,962.89,CLI-4527
ORD-52257,2022-11-25,Muebles,Escritorio Ejecutivo,PROD-829,Mayorista,Oeste,$801.37,740.76,0.15,3,2404.1,CLI-3906
ORD-10961,2023-09-16,Muebles,Archivador Metálico,PROD-416,Online,Oeste,377.04,749.47,0.1,2,754.09,CLI-8234
ORD-66664,2024-01-07,Tecnología,Teclado Mecánico,PROD-676,Mayorista,Este,$326.23,462.88,0.15,4,1304.93,CLI-8937
ORD-71687,26/01/2024,Tecnología,Laptop Dell,PROD-394,Tienda Física,Norte,412.53,743.36,0.0,4,1650.13,CLI-6002
ORD-30428,07-29-2023,Muebles,Silla Ergonómica,PROD-253,Distribuidor,Norte,431.9,393.45,0.2,2,863.8,CLI-1136
ORD-24887,2022-02-17,Muebles,Archivador Metálico,PROD-742,Mayorista,Norte,222.94,501.61,0.2,3,668.81,CLI-9537
ORD-73566,2024-10-15,Oficina,Grapadora,PROD-408,Online,Norte,12.06,18.3,0.1,1,12.06,CLI-1579
ORD-48513,2024-02-27,Muebles,Archivador Metálico,PROD-326,Mayorista,Oeste,$70.43,276.67,0.1,4,281.71,CLI-7697
ORD-52338,2023-12-28,Muebles,Mesa Reuniones,PROD-472,Distribuidor,Este,76.03,246.4,0.05,3,228.08,CLI-4787
ORD-58393,07/01/2022,Oficina,Carpetas,PROD-875,Online,Sur,39.08,71.17,0.05,2,78.15,CLI-7790
ORD-44289,2024-06-10,Tecnología,Mouse Logitech,PROD-512,Online,Norte,464.91,740.14,0.15,4,1859.64,CLI-9959
ORD-76826,07/04/2022,Tecnología,Monitor LG,PROD-828,Online,Este,145.24,273.28,0.2,1,145.24,CLI-2403
ORD-22498,31/07/2023,Oficina,Bolígrafos,PROD-483,Distribuidor,Oeste,6.51,14.69,0.0,5,32.55,CLI-2606
ORD-79104,19/02/2023,Oficina,Bolígrafos,PROD-896,Tienda Física,Sur,44.16,59.5,0.1,2,88.32,CLI-2964
ORD-37134,2022-11-01,Muebles,Mesa Reuniones,PROD-592,Online,Oeste,186.31,588.43,0.15,2,372.62,CLI-5623
ORD-10289,2024-11-25,Muebles,Escritorio Ejecutivo,PROD-168,Mayorista,Este,322.8,334.67,0.05,2,645.6,CLI-6643
ORD-55060,2023-08-10,Tecnología,Mouse Logitech,PROD-555,Mayorista,Centro,515.32,323.17,0.0,1,515.32,CLI-2634
ORD-23434,01/08/2022,Muebles,Silla Ergonómica,PROD-330,Online,Oeste,214.65,774.13,0.05,2,429.3,CLI-6202
ORD-64015,2022-08-13,Oficina,Bolígrafos,PROD-637,Distribuidor,Oeste,37.31,58.38,0.2,5,186.55,CLI-1663
ORD-53950,2023-11-13,Muebles,Estantería,PROD-357,Distribuidor,Este,$196.35,233.72,0.15,3,589.04,CLI-1101
ORD-27659,2023-11-29,Oficina,Carpetas,PROD-464,Online,Sur,11.86,40.04,0.2,5,59.28,CLI-3423
ORD-66332,2024-01-26,Muebles,Archivador Metálico,PROD-159,Online,Sur,363.78,663.48,0.05,2,727.57,CLI-8201
ORD-94584,03/07/2023,Oficina,Grapadora,PROD-242,Tienda Física,Norte,34.78,61.16,0.1,2,69.55,CLI-3254
ORD-32633,2022-06-08,Tecnología,Teclado Mecánico,PROD-110,Mayorista,Sur,$348.27,582.29,0.0,4,1393.08,CLI-5758
ORD-89004,07/07/2023,Oficina,Bolígrafos,PROD-867,Tienda Física,Oeste,144.43,78.51,0.1,4,577.7,CLI-8662
ORD-27738,03/05/2024,Oficina,Grapadora,PROD-273,Tienda Física,Norte,21.7,24.99,0.05,4,86.81,CLI-8639
ORD-77339,2023-10-15,Tecnología,Monitor LG,PROD-908,Tienda Física,Sur,271.64,338.88,0.0,1,271.64,CLI-6662
ORD-28852,2024-03-06,Oficina,Grapadora,PROD-981,Tienda Física,Oeste,29.8,68.02,0.1,5,148.99,CLI-2969
ORD-89526,2022-06-27,Oficina,Calculadora,PROD-449,Distribuidor,Centro,69.52,54.57,0.2,5,347.61,CLI-3823
ORD-10630,2023-12-21,Oficina,Calculadora,PROD-239,Distribuidor,Norte,31.2,64.16,0.0,2,62.39,CLI-2886
ORD-82858,2022-05-30,Oficina,Papel A4,PROD-830,Online,Oeste,30.92,62.83,0.15,2,61.85,CLI-4060
ORD-27501,2022-11-26,Tecnología,Webcam HD,PROD-535,Tienda Física,Norte,169.58,292.64,0.15,3,-508.75,CLI-1038
ORD-23026,08/11/2022,Tecnología,Laptop Dell,PROD-161,Distribuidor,Oeste,224.56,1022.32,0.0,2,449.12,CLI-2333
ORD-97821,2024-06-03,Oficina,Carpetas,PROD-859,Distribuidor,Este,37.54,75.39,0.05,2,75.09,CLI-7858
ORD-42077,17/07/2022,Muebles,Estantería,PROD-237,Online,Norte,284.66,429.97,0.2,1,284.66,CLI-8009
ORD-73699,2022-03-29,Muebles,Archivador Metálico,PROD-390,Tienda Física,Sur,655.53,782.98,0.0,1,655.53,CLI-6099
ORD-99109,2023-08-03,Oficina,Bolígrafos,PROD-353,Distribuidor,Este,22.49,50.08,0.1,1,22.49,CLI-7001
ORD-42788,2023-12-13,Oficina,Papel A4,PROD-441,Online,Norte,21.34,54.4,0.1,2,-42.69,CLI-5999
ORD-29838,2023-08-01,Oficina,Papel A4,PROD-983,Tienda Física,Este,10.54,16.2,0.05,2,21.09,CLI-4089
ORD-28594,04-05-2024,Muebles,Silla Ergonómica,PROD-322,Online,Este,107.34,251.49,0.0,2,214.68,
ORD-33633,2024-12-03,Muebles,Mesa Reuniones,PROD-171,Mayorista,Norte,$285.47,232.07,0.15,5,1427.35,CLI-9304
ORD-82827,04/03/2022,Oficina,Papel A4,PROD-785,Tienda Física,Sur,12.34,20.37,0.15,3,37.01,CLI-4056
ORD-68970,23/10/2022,Tecnología,Teclado Mecánico,PROD-771,Tienda Física,Este,269.55,593.28,0.2,3,808.65,CLI-5959
ORD-58078,11-23-2022,Oficina,Grapadora,PROD-126,Distribuidor,Norte,24.88,91.46,0.15,1,24.88,CLI-7245
ORD-28608,2022-05-30,Oficina,Papel A4,PROD-414,Mayorista,Centro,27.41,59.86,0.1,2,54.82,CLI-9358
ORD-56521,2022-03-18,Muebles,Archivador Metálico,PROD-748,Distribuidor,Este,256.94,448.21,0.15,1,256.94,CLI-9447
ORD-66460,17/05/2022,Tecnología,Teclado Mecánico,PROD-915,Mayorista,Norte,527.44,746.96,0.15,4,2109.76,CLI-5623
ORD-12612,2024-08-20,Tecnología,Monitor LG,PROD-203,Distribuidor,Centro,$547.22,733.02,0.15,1,547.22,CLI-3944
